"Ano","Resposta","Tamanho_Amostra","Latitude","Longitude","Tabaco_Mascavel","Ja_fumou","Fuma_regularmente","Masculino","Ensino_Fund"
2000,6.8,10933,39.290580964,-76.609260111,1,1,0,0,1
2007,32.6,878,34.748650124,-92.274490743,0,1,0,1,1
2006,0.3,748,32.745510099,-89.538030825,1,0,1,0,0
2009,2.5,1686,35.466220975,-79.159250463,1,0,0,0,0
2016,1.4,1131,39.766910452,-86.149960194,0,0,0,1,1
2011,50.1,778,38.665510202,-80.712640135,0,1,0,1,0
2002,0.5,782,37.645970271,-84.774971048,1,0,1,0,0
2000,33.7,614,40.060210141,-82.404260056,0,0,0,1,0
2002,25.8,695,40.060210141,-82.404260056,0,0,0,0,0
2010,0.9,1244,40.793730152,-77.860700294,1,0,1,1,1
2005,22.7,702,35.472031356,-97.521070214,0,0,0,1,0
2014,9.9,965,46.355648736,-94.794200503,0,1,0,1,1
2004,1.6,978,39.766910452,-86.149960194,0,0,1,1,1
2009,10,738,38.635790776,-92.566300053,0,0,1,0,0
2001,10.5,1385,32.839681093,-83.627580346,0,0,0,1,1
2005,15.2,1598,35.466220975,-79.159250463,1,1,0,1,1
2008,0.2,782,31.312660644,-92.445680071,1,0,1,0,1
2011,12.7,792,38.665510202,-80.712640135,0,0,1,1,0
2007,7.5,800,34.86597028,-111.763811277,0,0,1,1,0
2004,48,1162,40.130570048,-74.273691288,0,1,0,0,0
2005,8,629,33.998821303,-81.045371207,0,0,1,0,0
2006,16.1,714,40.793730152,-77.860700294,0,1,0,1,1
2011,1,959,38.635790776,-92.566300053,1,0,1,1,1
2004,6.7,983,42.469400913,-93.816490556,0,0,0,1,1
2000,1.3,1029,41.56266102,-72.649840952,1,0,0,0,1
2009,18.6,1847,35.466220975,-79.159250463,0,1,0,0,1
2010,1.8,1164,34.748650124,-92.274490743,1,0,1,1,1
2005,24.9,1020,34.748650124,-92.274490743,0,0,0,0,0
2011,17.5,972,47.475319779,-100.118421049,0,1,0,1,1
2013,2,661,21.304850435,-157.857749403,0,0,1,1,0
2011,1.8,1049,35.472031356,-97.521070214,1,0,1,0,0
2008,5.8,741,44.393191174,-89.816370742,1,1,0,0,1
2007,50.1,825,47.475319779,-100.118421049,0,1,0,1,0
2002,65.8,604,32.840571122,-86.631860762,0,1,0,1,0
2013,1.4,928,40.485010283,-88.997710178,1,0,0,0,1
2008,39.4,908,32.745510099,-89.538030825,0,1,0,1,1
2007,62.7,574,38.665510202,-80.712640135,0,1,0,1,0
2013,3.4,507,40.060210141,-82.404260056,0,0,0,0,1
2014,2.9,634,32.840571122,-86.631860762,1,0,1,1,1
2011,18.4,1063,35.472031356,-97.521070214,1,0,0,1,0
2003,0.6,4860,37.638640123,-120.999999538,1,0,1,1,1
2001,18,701,43.655950113,-71.50036092,0,1,0,0,1
1999,16.7,908,35.472031356,-97.521070214,0,0,1,0,0
2006,5.6,1035,41.641040988001,-99.365720623,0,0,0,1,1
2011,19.2,1049,41.56266102,-72.649840952,1,1,0,1,0
2015,3,1021,40.485010283,-88.997710178,1,0,0,0,0
2008,8.6,936,44.393191174,-89.816370742,1,1,0,0,0
2007,17.2,800,34.86597028,-111.763811277,0,0,0,1,0
2014,6.2,673,32.745510099,-89.538030825,0,0,0,1,1
2012,0.3,760,32.840571122,-86.631860762,1,0,1,0,1
2011,7.3,891,38.665510202,-80.712640135,0,0,0,1,1
2005,23.2,588,47.475319779,-100.118421049,0,1,0,1,1
2000,1.7,792,39.766910452,-86.149960194,1,0,1,1,1
2009,16.5,694,43.655950113,-71.50036092,0,0,0,1,0
2010,2.7,958,44.393191174,-89.816370742,1,0,0,1,1
2011,3.3,554,31.312660644,-92.445680071,1,0,0,0,0
2013,12.5,897,40.485010283,-88.997710178,0,1,0,0,1
2004,25.5,676,44.393191174,-89.816370742,1,1,0,1,0
2010,2.9,654,40.485010283,-88.997710178,1,0,0,0,0
2005,20,729,21.304850435,-157.857749403,0,1,0,1,1
2005,0.3,1105,41.708280193,-71.522470314,1,0,1,0,0
2002,6.3,2183,42.827001032,-75.543970427,0,0,0,0,1
1999,8.9,498,34.748650124,-92.274490743,1,0,1,1,0
2009,0.4,1042,35.472031356,-97.521070214,1,0,1,0,1
2007,3,1406,35.472031356,-97.521070214,1,0,0,0,0
2009,0.6,1187,41.56266102,-72.649840952,1,0,0,0,1
2004,3.2,859,18.335765,-64.896335,0,0,0,1,1
2001,30.3,6212,45.254228894001,-68.985031336,0,1,0,1,1
2005,0.7,1252,41.708280193,-71.522470314,0,0,1,0,1
2006,22.6,1100,42.469400913,-93.816490556,0,0,0,1,0
2004,6.6,1612,35.466220975,-79.159250463,1,0,1,1,0
2001,32,3971,40.793730152,-77.860700294,1,1,0,1,0
2005,24.3,728,38.635790776,-92.566300053,0,0,0,1,0
2000,56.6,607,38.890371385,-77.031961127,0,1,0,1,0
2003,20.6,5432,32.745510099,-89.538030825,0,0,0,0,0
2004,6,704,40.060210141,-82.404260056,1,0,0,1,1
2002,5.2,674,32.840571122,-86.631860762,0,0,1,1,1
2004,1.1,1270,39.008830667,-75.577741168,1,0,0,0,1
2000,1,631,18.335765,-64.896335,0,0,1,0,0
2013,1.5,1193,41.641040988001,-99.365720623,1,0,0,0,0
2004,7.8,713,32.840571122,-86.631860762,1,1,0,0,1
2001,29.3,1607,44.661319543001,-84.71439027,1,1,0,1,0
2000,0.3,901,42.469400913,-93.816490556,1,0,1,0,1
2007,5.8,1007,47.475319779,-100.118421049,0,0,0,1,1
2011,18.4,896,38.665510202,-80.712640135,1,1,0,1,1
2006,36.2,753,32.840571122,-86.631860762,0,1,0,0,1
2007,22.9,1379,35.472031356,-97.521070214,0,0,0,0,0
2015,0.2,821,32.745510099,-89.538030825,1,0,1,0,0
2014,4.5,1134,46.355648736,-94.794200503,1,0,1,1,0
2015,19.5,850,38.665510202,-80.712640135,0,1,0,1,1
2008,34.7,661,32.840571122,-86.631860762,1,1,0,1,0
2006,13.9,598,32.745510099,-89.538030825,1,0,0,1,0
1999,4.6,611,35.68094058,-85.774490914,0,0,1,1,1
2011,0.2,801,33.998821303,-81.045371207,1,0,1,0,1
2003,0.2,1306,39.360700171,-111.587130635,1,0,1,1,1
2001,9.2,4192,40.793730152,-77.860700294,1,1,0,0,0
2011,42.5,890,47.475319779,-100.118421049,0,1,0,0,0
2000,60.7,688,42.469400913,-93.816490556,0,1,0,0,0
2006,22.2,589,33.998821303,-81.045371207,0,0,0,1,0
2013,3.9,1207,39.766910452,-86.149960194,0,0,0,0,1
2008,0.6,913,39.008830667,-75.577741168,1,0,1,0,0
2003,5.9,1196,44.353130053,-100.373530637,0,0,0,0,1
2010,3.4,606,40.485010283,-88.997710178,1,0,1,1,0
2010,22.6,644,40.485010283,-88.997710178,0,1,0,1,1
2006,26.8,987,41.641040988001,-99.365720623,0,1,0,1,1
2001,2.8,6179,45.254228894001,-68.985031336,1,1,0,0,1
2015,13.1,1598,35.466220975,-79.159250463,0,1,0,0,1
2000,4.9,1017,31.827240407,-99.426770206,1,1,0,0,1
1999,5.9,890,32.745510099,-89.538030825,0,0,1,1,1
2003,12.3,6969,37.638640123,-120.999999538,1,1,0,1,0
2013,7.4,993,31.312660644,-92.445680071,1,0,0,1,1
2013,14.8,1277,39.766910452,-86.149960194,0,0,0,1,0
2008,3.2,1955,37.645970271,-84.774971048,1,0,1,1,1
2004,1.5,851,34.520880952,-106.240580985,0,0,1,0,1
2001,1.4,2125,28.932040377,-81.928960539,1,0,1,1,1
2003,8,797,43.682630005,-114.363730042,1,1,0,0,1
2000,14.9,875,42.827001032,-75.543970427,0,0,1,0,0
2005,20.2,825,21.304850435,-157.857749403,0,1,0,0,1
2006,11.7,1817,37.645970271,-84.774971048,0,0,0,0,1
2011,14.4,2031,44.661319543001,-84.71439027,0,0,0,0,0
2013,12.1,785,38.665510202,-80.712640135,1,1,0,0,0
2002,2.3,4411,28.932040377,-81.928960539,1,0,0,0,0
2013,0.3,877,21.304850435,-157.857749403,0,0,1,1,1
2011,17.9,896,47.475319779,-100.118421049,0,0,0,0,0
2001,3.2,1281,31.312660644,-92.445680071,1,0,0,0,1
2009,6.8,964,47.475319779,-100.118421049,1,0,1,1,0
2010,0.5,684,40.485010283,-88.997710178,0,0,1,0,1
2003,5.3,1007,41.708280193,-71.522470314,1,0,0,1,0
2000,61.4,718,38.843840757,-106.133610921,0,1,0,1,0
2009,37.9,1036,41.56266102,-72.649840952,0,1,0,1,0
2015,5.6,954,47.475319779,-100.118421049,0,0,1,1,0
2009,4.7,828,38.635790776,-92.566300053,1,0,0,1,1
2008,12.3,951,32.745510099,-89.538030825,1,0,0,1,1
2016,0.1,899,32.745510099,-89.538030825,1,0,1,0,1
2006,14.1,1511,37.645970271,-84.774971048,0,0,1,0,0
2003,17.7,766,47.475319779,-100.118421049,1,0,0,1,0
2000,31.8,679,39.766910452,-86.149960194,1,1,0,1,0
2005,1.4,884,35.472031356,-97.521070214,1,0,0,0,1
2003,13.3,1635,44.661319543001,-84.71439027,0,0,1,1,0
2008,11,922,32.745510099,-89.538030825,0,0,0,1,1
2009,19.8,946,47.475319779,-100.118421049,0,1,0,1,1
2011,0.5,1024,41.56266102,-72.649840952,1,0,0,0,0
2009,0.3,1132,34.86597028,-111.763811277,0,0,1,0,1
2006,1.6,1798,39.766910452,-86.149960194,1,0,1,1,1
2015,0.5,1247,41.56266102,-72.649840952,1,0,0,1,1
2003,20.6,4824,21.304850435,-157.857749403,0,1,0,1,1
2009,4,1665,35.466220975,-79.159250463,0,0,1,0,0
2015,1.6,1157,40.485010283,-88.997710178,0,0,0,1,1
2007,18.8,979,47.475319779,-100.118421049,0,1,0,1,1
2011,7.8,674,33.998821303,-81.045371207,0,0,1,0,0
2013,5.1,836,40.485010283,-88.997710178,1,0,1,1,0
2012,6.3,698,32.840571122,-86.631860762,0,0,1,0,0
2004,30.9,829,44.393191174,-89.816370742,0,1,0,1,1
2000,34.5,711,43.625381239,-72.517640791,0,1,0,1,1
2016,3.3,1479,32.840571122,-86.631860762,0,0,0,0,1
1999,3.6,444,34.748650124,-92.274490743,1,0,0,0,0
2000,44.3,658,34.748650124,-92.274490743,1,1,0,1,0
2002,5.8,808,40.485010283,-88.997710178,1,1,0,0,1
2011,31.2,821,38.635790776,-92.566300053,1,1,0,1,0
2013,0.2,422,40.060210141,-82.404260056,0,0,1,1,1
2011,11.9,1661,35.472031356,-97.521070214,1,1,0,1,1
2004,3.8,1018,40.130570048,-74.273691288,0,0,0,1,1
2006,7.7,707,33.998821303,-81.045371207,0,0,1,0,0
2007,52,637,38.635790776,-92.566300053,0,1,0,0,0
2002,0.4,1292,41.56266102,-72.649840952,1,0,1,0,1
2002,23.4,1226,39.008830667,-75.577741168,0,0,0,0,0
2010,3.4,856,44.393191174,-89.816370742,1,0,1,1,0
2016,0.1,894,32.745510099,-89.538030825,0,0,1,0,1
2002,0.8,1370,32.745510099,-89.538030825,1,0,1,0,1
2015,3.2,1895,40.130570048,-74.273691288,0,0,1,1,0
2000,0.4,658,38.890371385,-77.031961127,1,0,1,0,0
2010,1.4,1013,39.008830667,-75.577741168,1,0,1,1,1
2008,1.8,639,42.469400913,-93.816490556,1,1,0,0,1
2009,0.5,878,32.745510099,-89.538030825,1,0,1,0,0
2007,3.1,579,38.665510202,-80.712640135,1,0,0,0,0
2003,1.3,1047,34.86597028,-111.763811277,1,0,0,0,1
2002,1.1,953,42.27687047,-72.082690675,1,0,0,0,1
2013,0,928,40.485010283,-88.997710178,1,0,1,0,1
2002,13.4,4152,35.68094058,-85.774490914,0,0,1,0,0
2004,37.5,790,34.520880952,-106.240580985,0,1,0,1,1
2000,74.6,803,38.665510202,-80.712640135,0,1,0,0,0
2013,42.8,1748,35.466220975,-79.159250463,0,1,0,1,0
2002,2.5,2561,35.466220975,-79.159250463,1,0,0,0,0
2005,5.2,1262,41.708280193,-71.522470314,1,1,0,0,1
2003,2.6,865,47.475319779,-100.118421049,1,0,1,1,1
2005,21.4,840,35.472031356,-97.521070214,1,1,0,1,1
2013,1.8,510,40.060210141,-82.404260056,1,0,0,0,1
2004,53.2,1552,39.766910452,-86.149960194,0,1,0,1,0
2011,16.1,1048,41.56266102,-72.649840952,0,0,0,1,0
2009,42.9,835,38.665510202,-80.712640135,1,1,0,1,0
2004,23.2,693,43.625381239,-72.517640791,0,0,0,0,0
2002,55.5,5093,40.793730152,-77.860700294,0,1,0,0,0
2015,6.1,1250,40.793730152,-77.860700294,0,1,0,1,1
2000,0.3,877,32.745510099,-89.538030825,1,0,1,0,0
2000,0.9,613,38.890371385,-77.031961127,0,0,1,0,1
2011,0.8,978,47.475319779,-100.118421049,0,0,1,1,1
2011,43.3,806,38.635790776,-92.566300053,0,1,0,1,0
1999,10.4,434,34.748650124,-92.274490743,1,1,0,0,0
2002,1.3,712,44.393191174,-89.816370742,1,0,0,0,0
2014,9,1895,40.130570048,-74.273691288,0,0,0,1,0
2007,10.1,626,38.635790776,-92.566300053,0,0,1,1,0
2000,1.5,891,42.827001032,-75.543970427,1,0,0,0,0
2012,11.4,1220,41.641040988001,-99.365720623,1,0,0,1,0
2002,0.9,830,42.469400913,-93.816490556,1,0,0,0,0
2015,11.8,1039,40.793730152,-77.860700294,1,0,0,1,0
2012,6.6,812,32.745510099,-89.538030825,1,1,0,0,0
2014,1.1,1082,40.130570048,-74.273691288,0,0,0,0,1
2009,6,1028,35.472031356,-97.521070214,0,0,0,0,1
2015,11,905,47.475319779,-100.118421049,0,0,0,0,0
2009,0.8,1020,37.542680674,-78.457890463,0,0,1,0,1
2005,0.2,861,21.304850435,-157.857749403,1,0,1,0,1
2005,28.1,681,40.485010283,-88.997710178,0,1,0,0,1
2008,30.2,1922,37.645970271,-84.774971048,0,1,0,1,1
2005,4.5,975,34.86597028,-111.763811277,0,0,1,0,0
2000,21.1,674,34.748650124,-92.274490743,1,0,0,1,0
2004,10.4,961,39.766910452,-86.149960194,1,1,0,1,1
2002,1.5,7553,28.932040377,-81.928960539,1,0,1,0,1
2004,10,4451,35.68094058,-85.774490914,0,0,0,1,1
2007,9.4,909,34.86597028,-111.763811277,1,1,0,0,0
2009,44.3,952,47.475319779,-100.118421049,0,1,0,0,0
2006,1.6,684,33.998821303,-81.045371207,1,0,0,0,1
2001,11.8,1192,44.353130053,-100.373530637,0,0,0,1,1
2000,17,5135,35.68094058,-85.774490914,0,0,0,1,1
2004,18.5,872,42.469400913,-93.816490556,0,0,0,1,0
2000,1.6,1096,31.827240407,-99.426770206,1,0,0,0,0
2004,24.3,1066,32.745510099,-89.538030825,0,0,0,1,0
2006,0.3,911,44.393191174,-89.816370742,1,0,1,1,1
2005,7.7,935,32.839681093,-83.627580346,0,0,0,0,1
2003,11.2,756,47.475319779,-100.118421049,0,0,1,1,0
2003,0,749,38.635790776,-92.566300053,1,0,1,0,1
2011,7,734,33.998821303,-81.045371207,0,0,0,1,1
2000,27.1,1531,41.641040988001,-99.365720623,0,0,0,1,0
2006,0.6,560,40.485010283,-88.997710178,1,0,0,0,0
2009,0.5,995,32.839681093,-83.627580346,1,0,1,0,0
2005,6,1030,41.56266102,-72.649840952,0,0,0,1,1
2010,9.7,1016,39.766910452,-86.149960194,1,1,0,1,1
2015,22.4,1113,41.56266102,-72.649840952,0,1,0,1,0
2004,3.5,1119,39.008830667,-75.577741168,1,1,0,0,0
2008,0.5,686,31.312660644,-92.445680071,1,0,1,0,0
2000,2.8,994,42.827001032,-75.543970427,0,0,1,1,1
2002,47.1,707,37.645970271,-84.774971048,1,1,0,1,0
2009,1.1,1686,44.353130053,-100.373530637,1,0,1,1,1
2013,0.5,1917,35.466220975,-79.159250463,0,0,1,1,1
2002,3.2,782,37.645970271,-84.774971048,1,0,0,0,0
2010,6.6,583,32.840571122,-86.631860762,0,0,0,0,1
2000,0.6,992,42.827001032,-75.543970427,1,0,0,0,1
2015,3.6,947,40.793730152,-77.860700294,0,0,1,0,0
2013,7.6,1551,35.472031356,-97.521070214,1,0,0,1,1
2004,0.8,874,44.393191174,-89.816370742,1,0,1,1,1
2009,0.4,725,21.304850435,-157.857749403,1,0,1,1,1
1999,4.7,1722,41.641040988001,-99.365720623,1,0,0,1,1
2000,16.2,988,34.86597028,-111.763811277,1,1,0,1,1
2002,13,630,44.393191174,-89.816370742,1,0,0,1,0
2007,8,1289,44.353130053,-100.373530637,0,0,0,0,1
2009,1.5,1024,47.475319779,-100.118421049,1,0,0,0,1
2007,28.3,910,34.748650124,-92.274490743,0,1,0,0,1
2005,12.4,704,38.635790776,-92.566300053,0,0,1,0,0
2006,9.4,795,32.840571122,-86.631860762,1,0,1,1,0
2000,73.1,758,32.745510099,-89.538030825,0,1,0,1,0
2002,43.8,815,32.840571122,-86.631860762,0,1,0,0,1
2009,4.3,1801,35.466220975,-79.159250463,0,0,0,1,1
2011,7.5,1021,47.475319779,-100.118421049,0,0,0,0,1
2011,4.7,775,33.998821303,-81.045371207,0,0,0,0,1
2013,0.5,1207,39.766910452,-86.149960194,0,0,1,0,1
2009,4.3,670,38.3477403,-98.200781227,0,0,1,0,0
2003,8.7,1041,34.86597028,-111.763811277,0,0,0,1,1
2003,0,1202,44.353130053,-100.373530637,1,0,1,0,1
2005,10.1,1026,34.748650124,-92.274490743,0,0,0,1,1
2013,26.9,921,40.130570048,-74.273691288,0,1,0,0,0
2012,3.4,507,40.060210141,-82.404260056,1,0,0,0,1
2013,0.8,1225,39.766910452,-86.149960194,1,0,0,0,1
1999,22.2,716,35.68094058,-85.774490914,0,0,1,1,0
2002,9.6,4988,38.665510202,-80.712640135,1,1,0,0,1
2000,16,1015,31.827240407,-99.426770206,1,1,0,1,1
2010,27.6,1165,34.748650124,-92.274490743,0,1,0,1,1
2002,26.5,823,42.469400913,-93.816490556,0,0,0,0,0
2013,0.4,756,34.86597028,-111.763811277,0,0,1,1,1
2006,4.3,706,40.793730152,-77.860700294,0,0,0,0,1
2006,0.5,812,42.469400913,-93.816490556,1,0,1,1,1
2004,11.3,733,40.060210141,-82.404260056,0,0,0,0,1
2002,1.7,770,38.3477403,-98.200781227,1,0,0,0,0
2010,1.7,1813,37.645970271,-84.774971048,1,0,1,0,0
2002,21.8,1879,42.827001032,-75.543970427,0,0,0,0,0
2000,19.4,898,42.469400913,-93.816490556,1,1,0,1,1
2013,8.5,719,31.312660644,-92.445680071,1,1,0,0,0
2000,11.8,853,32.745510099,-89.538030825,1,0,0,1,1
2000,26.5,759,38.665510202,-80.712640135,1,0,0,1,0
2007,0.9,1106,41.56266102,-72.649840952,1,0,1,1,1
2015,13.1,1006,21.304850435,-157.857749403,0,1,0,0,1
2014,2.3,1324,40.793730152,-77.860700294,1,1,0,0,1
2009,5.4,487,31.312660644,-92.445680071,0,0,1,1,0
2009,5.5,780,38.635790776,-92.566300053,0,0,0,0,1
2011,8.5,2558,35.466220975,-79.159250463,1,1,0,0,0
2000,17.3,2324,46.355648736,-94.794200503,1,1,0,1,1
2005,1.7,1399,44.353130053,-100.373530637,0,0,1,1,1
1999,8.2,1065,35.472031356,-97.521070214,1,1,0,0,1
2000,0.5,769,38.843840757,-106.133610921,1,0,1,0,0
2013,8.1,947,38.635790776,-92.566300053,1,1,0,1,1
2003,11.9,7713,37.638640123,-120.999999538,0,0,0,0,0
2000,37.5,769,38.3477403,-98.200781227,1,1,0,1,0
2005,8.9,827,38.635790776,-92.566300053,0,0,0,0,1
2016,0.6,1465,32.840571122,-86.631860762,0,0,1,1,1
2009,0.9,957,47.475319779,-100.118421049,1,0,1,1,1
2016,3.6,779,39.008830667,-75.577741168,1,1,0,1,1
2012,0.1,1160,39.008830667,-75.577741168,1,0,1,0,1
2014,1.6,1913,40.130570048,-74.273691288,1,0,0,0,0
2015,9.9,1145,41.641040988001,-99.365720623,1,0,0,1,0
2007,7,1097,34.86597028,-111.763811277,1,1,0,0,1
2003,13.6,1305,39.360700171,-111.587130635,1,1,0,1,0
2002,24.6,719,38.3477403,-98.200781227,0,1,0,1,1
2005,7.7,866,47.475319779,-100.118421049,1,0,1,1,0
2013,5.2,1423,35.472031356,-97.521070214,0,0,0,0,1
2003,1,5058,21.304850435,-157.857749403,0,0,1,0,1
1999,11,4153,40.130570048,-74.273691288,0,0,0,0,1
2000,4.7,5135,35.68094058,-85.774490914,0,0,1,1,1
2011,20.1,887,38.635790776,-92.566300053,0,1,0,0,1
2015,45,687,33.998821303,-81.045371207,0,1,0,1,0
2013,4.9,735,21.304850435,-157.857749403,0,0,0,0,0
2006,0.9,845,42.469400913,-93.816490556,1,0,0,0,1
2010,3.6,916,44.393191174,-89.816370742,0,0,0,0,1
2010,6.8,832,44.393191174,-89.816370742,0,0,1,1,0
2002,0.1,809,42.469400913,-93.816490556,1,0,1,0,1
2011,4.1,771,21.304850435,-157.857749403,1,1,0,1,1
1999,30.7,818,32.745510099,-89.538030825,0,0,0,0,0
2002,11.6,4163,35.68094058,-85.774490914,1,1,0,0,0
2015,2.4,1692,35.466220975,-79.159250463,0,0,0,0,1
2000,3.8,817,43.655950113,-71.50036092,1,0,0,1,1
2005,1.1,1331,44.353130053,-100.373530637,0,0,1,0,1
2005,7.7,1564,39.360700171,-111.587130635,1,0,0,1,0
2009,13.6,995,32.839681093,-83.627580346,0,0,0,0,0
2009,27.9,877,38.665510202,-80.712640135,0,1,0,0,1
2014,10.7,1134,46.355648736,-94.794200503,1,0,0,1,0
1999,8.6,3184,40.130570048,-74.273691288,1,1,0,0,0
2011,1.7,2728,35.466220975,-79.159250463,1,0,0,0,1
2013,4.4,1531,35.472031356,-97.521070214,0,0,0,1,1
2014,4,1038,39.008830667,-75.577741168,1,1,0,0,0
2011,25.1,2014,44.661319543001,-84.71439027,1,1,0,1,0
2002,0.4,5019,38.665510202,-80.712640135,1,0,1,0,1
2014,6.7,816,32.745510099,-89.538030825,1,1,0,0,0
2002,26.9,806,42.469400913,-93.816490556,0,0,0,1,0
2005,1.1,1158,41.708280193,-71.522470314,1,0,1,1,0
2007,1.8,678,33.998821303,-81.045371207,1,0,0,0,1
2010,7,1201,34.748650124,-92.274490743,0,0,0,0,1
2002,26.3,4152,35.68094058,-85.774490914,0,0,0,0,0
1999,16.1,710,32.745510099,-89.538030825,0,0,1,1,0
2010,9,1104,40.793730152,-77.860700294,1,1,0,0,0
2009,8.6,824,32.745510099,-89.538030825,1,0,0,1,1
2011,42.2,1933,44.661319543001,-84.71439027,0,1,0,1,0
2016,2.2,783,44.393191174,-89.816370742,0,0,0,0,1
2014,0.2,1286,40.793730152,-77.860700294,0,0,1,1,1
2014,4.7,1130,46.355648736,-94.794200503,0,0,1,1,0
2013,1.8,1464,41.56266102,-72.649840952,0,0,0,1,1
2005,4.7,759,21.304850435,-157.857749403,0,0,0,1,1
2011,10.3,961,38.635790776,-92.566300053,1,1,0,1,1
2000,1,666,45.254228894001,-68.985031336,1,0,0,0,1
2007,54.4,1368,35.472031356,-97.521070214,0,1,0,0,0
2000,14.5,602,37.645970271,-84.774971048,1,1,0,0,0
2005,2.3,1564,39.360700171,-111.587130635,1,0,1,1,0
2010,11.8,1813,37.645970271,-84.774971048,0,0,1,0,0
2011,18.9,388,31.312660644,-92.445680071,1,0,0,1,0
2013,0.4,993,47.475319779,-100.118421049,0,0,1,0,1
2010,3.7,1100,34.748650124,-92.274490743,1,0,0,0,0
2015,15,839,38.665510202,-80.712640135,0,0,0,0,0
2015,8.1,661,31.312660644,-92.445680071,1,1,0,0,1
2001,3.1,2046,28.932040377,-81.928960539,1,0,1,1,0
2008,1.7,1366,40.130570048,-74.273691288,1,0,0,1,1
2002,15.6,723,37.645970271,-84.774971048,0,0,0,1,1
2009,1.8,879,31.312660644,-92.445680071,0,0,1,0,1
2011,6.3,2139,35.466220975,-79.159250463,0,0,1,1,0
2001,52.1,1063,31.312660644,-92.445680071,0,1,0,1,1
2001,8.5,6205,45.254228894001,-68.985031336,0,0,0,0,1
2003,0.8,816,43.682630005,-114.363730042,1,0,1,1,1
2003,0.3,5644,37.638640123,-120.999999538,0,0,1,0,1
2002,2,790,40.485010283,-88.997710178,1,0,0,0,1
2005,2.2,961,32.839681093,-83.627580346,1,0,1,1,1
2003,2.1,5660,32.745510099,-89.538030825,1,0,1,1,1
2004,1.2,1114,39.008830667,-75.577741168,1,0,0,0,0
2007,3.5,611,33.998821303,-81.045371207,1,0,0,0,0
2013,10.3,826,40.485010283,-88.997710178,0,0,0,0,0
2014,3.6,947,40.793730152,-77.860700294,0,0,1,0,0
2000,1.4,984,42.827001032,-75.543970427,0,0,1,0,1
2008,26.7,1368,37.645970271,-84.774971048,0,0,0,1,0
2009,25.7,820,38.665510202,-80.712640135,0,1,0,1,1
1999,23.9,974,44.353130053,-100.373530637,1,1,0,1,1
2015,0.8,904,21.304850435,-157.857749403,1,0,1,1,0
2002,8.5,2774,35.466220975,-79.159250463,1,1,0,0,1
2010,3.8,2104,37.645970271,-84.774971048,1,0,1,1,1
2006,13,813,42.469400913,-93.816490556,1,1,0,1,1
2000,0.3,707,42.469400913,-93.816490556,1,0,1,0,0
2011,20.2,556,31.312660644,-92.445680071,0,0,0,0,0
2003,6.9,769,34.86597028,-111.763811277,1,0,0,1,0
2005,0.3,951,32.839681093,-83.627580346,1,0,1,0,1
2006,8.2,832,40.793730152,-77.860700294,0,0,1,0,0
2000,34.2,665,38.843840757,-106.133610921,0,1,0,1,1
2015,1.2,929,21.304850435,-157.857749403,0,0,1,0,0
2013,0.2,944,40.130570048,-74.273691288,1,0,1,0,0
2011,2.6,985,32.839681093,-83.627580346,1,0,0,0,0
2006,3.1,750,40.793730152,-77.860700294,1,0,0,1,1
2000,2.1,640,37.645970271,-84.774971048,1,0,0,0,1
2001,2.4,1187,44.353130053,-100.373530637,0,0,1,0,1
2015,34.5,976,40.485010283,-88.997710178,0,1,0,0,0
2000,27.7,744,38.3477403,-98.200781227,0,1,0,0,1
2009,35.7,671,21.304850435,-157.857749403,0,1,0,1,0
2004,0.2,866,34.520880952,-106.240580985,1,0,1,0,1
2004,26.6,702,43.625381239,-72.517640791,1,1,0,1,0
2013,38.6,866,38.665510202,-80.712640135,1,1,0,1,0
2005,11.6,596,33.998821303,-81.045371207,0,0,0,1,1
2006,32.3,532,40.485010283,-88.997710178,0,1,0,1,1
2005,1.5,837,38.635790776,-92.566300053,1,0,1,1,1
2001,19,747,43.655950113,-71.50036092,0,1,0,1,1
2010,7.6,800,32.745510099,-89.538030825,0,0,1,1,0
2004,2.3,4627,35.68094058,-85.774490914,0,0,1,0,1
2002,26.5,854,40.485010283,-88.997710178,0,0,0,1,0
2009,29.9,616,42.469400913,-93.816490556,1,1,0,1,0
2005,0.9,1220,41.708280193,-71.522470314,1,0,1,1,1
2000,1.7,1066,41.56266102,-72.649840952,1,0,0,0,0
2010,24,1314,39.766910452,-86.149960194,1,1,0,1,0
2009,8,1920,35.466220975,-79.159250463,1,1,0,0,1
2000,11.5,966,34.86597028,-111.763811277,0,0,0,1,1
2009,6.2,898,32.839681093,-83.627580346,1,0,1,1,0
2003,4.6,720,38.635790776,-92.566300053,1,0,0,1,1
2014,6.1,1250,40.793730152,-77.860700294,0,1,0,1,1
2012,6.6,799,32.745510099,-89.538030825,1,0,0,1,1
2000,17.5,842,38.665510202,-80.712640135,0,0,0,1,1
2013,0.3,754,21.304850435,-157.857749403,1,0,1,0,0
2013,3.6,1014,32.839681093,-83.627580346,0,0,0,1,1
2010,7.5,1271,40.130570048,-74.273691288,1,1,0,0,0
2008,12.2,956,44.393191174,-89.816370742,1,0,0,1,0
2002,25.4,4892,40.793730152,-77.860700294,0,1,0,1,1
2013,5.7,830,40.485010283,-88.997710178,0,0,1,1,0
2010,17.4,1808,37.645970271,-84.774971048,1,1,0,0,0
